observation_type,id,num_observed,survey_area,point_x,point_y,kafue_national_park_centroid,kidepo_valley_national_park_centroid,south_luangwa_national_park_centroid,north_luangwa_national_park_centroid,lukusuzi_national_park_centroid,survey_id
Human Presence,10772,1,Luangwa,15.641869,10.841496,,,,,,12
Human Presence,10773,1,Luangwa,15.641894,10.843537,,,,,,12
Human Presence,10774,1,Luangwa,15.641875,10.845107,,,,,,12
Human Presence,10775,1,Luangwa,15.641866,10.847608,,,,,,12
Human Presence,10776,1,Luangwa,15.641873,10.848406,,,,,,12
Human Presence,10777,1,Luangwa,15.641875,10.849393,,,,,,12
Human Presence,10778,1,Luangwa,15.641858,10.851434,,,,,,12
Human Presence,10779,1,Luangwa,15.641851,10.853649,,,,,,12
Human Presence,10780,1,Luangwa,15.641838,10.854398,,,,,,12
Human Presence,10781,1,Luangwa,15.641802,10.858795,,,,,,12
Human Presence,10782,1,Luangwa,15.641785,10.861825,,,,,,12
Human Presence,10783,1,Luangwa,15.641835,10.865123,,,,,,12
Human Presence,10784,1,Luangwa,15.641854,10.866172,,,,,,12
Human Presence,10785,1,Luangwa,15.641861,10.866559,,,,,,12
Human Presence,10786,1,Luangwa,15.641892,10.868082,,,,,,12
Human Presence,10787,1,Luangwa,15.641912,10.869966,,,,,,12
Human Presence,10788,1,Luangwa,15.641917,10.871845,,,,,,12
Human Presence,10789,1,Luangwa,15.641905,10.872586,,,,,,12
Human Presence,10790,1,Luangwa,15.641881,10.874489,,,,,,12
Human Presence,10791,1,Luangwa,15.641873,10.875104,,,,,,12
Human Presence,10792,1,Luangwa,15.641864,10.876321,,,,,,12
Human Presence,10793,1,Luangwa,15.641877,10.877096,,,,,,12
Human Presence,10794,1,Luangwa,15.641904,10.878122,,,,,,12
Human Presence,10795,1,Luangwa,15.641943,10.879145,,,,,,12
Human Presence,10796,1,Luangwa,15.641973,10.880613,,,,,,12
Human Presence,10797,1,Luangwa,15.641966,10.881193,,,,,,12
Human Presence,10798,1,Luangwa,15.641804,10.885155,,,,,,12
Human Presence,10799,1,Luangwa,15.641777,10.885736,,,,,,12
Human Presence,10800,1,Luangwa,15.641766,10.88627,,,,,,12
Human Presence,10801,1,Luangwa,15.641772,10.887547,,,,,,12
Human Presence,10802,1,Luangwa,15.641801,10.888322,,,,,,12
Human Presence,10803,1,Luangwa,15.641833,10.88932,,,,,,12
Human Presence,10804,1,Luangwa,15.641851,10.890125,,,,,,12
Human Presence,10805,1,Luangwa,15.641844,10.892259,,,,,,12
Human Presence,10806,1,Luangwa,15.641835,10.892858,,,,,,12
Human Presence,10807,1,Luangwa,15.64183,10.893435,,,,,,12
Human Presence,10808,1,Luangwa,15.641836,10.894384,,,,,,12
Human Presence,10809,1,Luangwa,15.641854,10.895286,,,,,,12
Human Presence,10810,1,Luangwa,15.641863,10.896025,,,,,,12
Human Presence,10811,1,Luangwa,15.641887,10.897236,,,,,,12
Human Presence,10812,1,Luangwa,15.641899,10.897812,,,,,,12
Human Presence,10813,1,Luangwa,15.641975,10.90091,,,,,,12
Human Presence,10814,1,Luangwa,15.641943,10.901467,,,,,,12
Human Presence,10815,1,Luangwa,15.641876,10.916438,,,,,,12
Human Presence,10816,1,Luangwa,15.641884,10.917464,,,,,,12
Human Presence,10817,1,Luangwa,15.641879,10.920719,,,,,,12
Human Presence,10818,1,Luangwa,15.641894,10.921765,,,,,,12
Human Presence,10819,1,Luangwa,15.641889,10.922829,,,,,,12
Human Presence,10820,1,Luangwa,15.641884,10.923303,,,,,,12
Human Presence,10821,1,Luangwa,15.641884,10.924819,,,,,,12
Human Presence,10822,1,Luangwa,15.641881,10.927001,,,,,,12
Human Presence,10823,1,Luangwa,15.641867,10.927679,,,,,,12
Human Presence,10824,1,Luangwa,15.641864,10.931879,,,,,,12
Human Presence,10825,1,Luangwa,15.641848,10.933087,,,,,,12
Human Presence,10826,1,Luangwa,15.641841,10.933562,,,,,,12
Human Presence,10827,1,Luangwa,15.641825,10.934963,,,,,,12
Human Presence,10828,1,Luangwa,15.641822,10.935409,,,,,,12
Human Presence,10829,1,Luangwa,15.641829,10.936756,,,,,,12
Human Presence,10830,1,Luangwa,15.641843,10.937573,,,,,,12
Human Presence,10831,1,Luangwa,15.641852,10.938636,,,,,,12
Human Presence,10832,1,Luangwa,15.641823,10.939988,,,,,,12
Human Presence,10833,1,Luangwa,15.641823,10.940435,,,,,,12
Human Presence,10834,1,Luangwa,15.641845,10.941478,,,,,,12
Human Presence,10835,1,Luangwa,15.641874,10.942844,,,,,,12
Human Presence,10836,1,Luangwa,15.641873,10.94359,,,,,,12
Human Presence,10837,1,Luangwa,15.641866,10.944714,,,,,,12
Human Presence,10838,1,Luangwa,15.641866,10.945343,,,,,,12
Human Presence,10839,1,Luangwa,15.641861,10.946479,,,,,,12
Human Presence,10840,1,Luangwa,15.641843,10.947201,,,,,,12
Human Presence,10841,1,Luangwa,15.641837,10.948495,,,,,,12
Human Presence,10842,1,Luangwa,15.641865,10.949146,,,,,,12
Human Presence,10843,1,Luangwa,15.641916,10.953887,,,,,,12
Human Presence,10844,1,Luangwa,15.641852,10.955347,,,,,,12
Human Presence,10845,1,Luangwa,15.641802,10.957451,,,,,,12
Human Presence,10846,1,Luangwa,15.641805,10.958269,,,,,,12
Human Presence,10847,1,Luangwa,15.641798,10.959688,,,,,,12
Human Presence,10848,1,Luangwa,15.641833,10.960813,,,,,,12
Human Presence,10849,1,Luangwa,15.641855,10.961378,,,,,,12
Human Presence,10850,1,Luangwa,15.641894,10.962662,,,,,,12
Human Presence,10851,1,Luangwa,15.6419,10.963428,,,,,,12
Human Presence,10852,1,Luangwa,15.641894,10.964675,,,,,,12
Human Presence,10853,1,Luangwa,15.641878,10.96595,,,,,,12
Human Presence,10854,1,Luangwa,15.641873,10.9665,,,,,,12
Human Presence,10855,1,Luangwa,15.641852,10.968251,,,,,,12
Human Presence,10856,1,Luangwa,15.641849,10.968642,,,,,,12
Human Presence,10857,1,Luangwa,15.641888,10.970419,,,,,,12
Human Presence,10858,1,Luangwa,15.641896,10.97147,,,,,,12
Human Presence,10859,1,Luangwa,15.641882,10.972196,,,,,,12
Human Presence,10860,1,Luangwa,15.641866,10.973139,,,,,,12
Human Presence,10861,1,Luangwa,15.641857,10.974438,,,,,,12
Human Presence,10862,1,Luangwa,15.641847,10.975704,,,,,,12
Human Presence,10863,1,Luangwa,15.641881,10.977731,,,,,,12
Human Presence,10864,1,Luangwa,15.641896,10.978208,,,,,,12
Human Presence,10865,1,Luangwa,15.636063,11.015848,,,,,,12
Human Presence,10866,1,Luangwa,15.636045,11.01462,,,,,,12
Human Presence,10867,1,Luangwa,15.635912,10.975461,,,,,,12
Human Presence,10868,1,Luangwa,15.635899,10.974156,,,,,,12
Human Presence,10869,1,Luangwa,15.635892,10.973663,,,,,,12
Human Presence,10870,1,Luangwa,15.635873,10.972496,,,,,,12
Human Presence,10871,1,Luangwa,15.635867,10.971918,,,,,,12
Human Presence,10872,1,Luangwa,15.63588,10.97079,,,,,,12
Human Presence,10873,1,Luangwa,15.635892,10.970338,,,,,,12
Human Presence,10874,1,Luangwa,15.635914,10.969004,,,,,,12
Human Presence,10875,1,Luangwa,15.635915,10.96838,,,,,,12
Human Presence,10876,1,Luangwa,15.635925,10.96589,,,,,,12
Human Presence,10877,1,Luangwa,15.635925,10.964766,,,,,,12
Human Presence,10878,1,Luangwa,15.635935,10.963709,,,,,,12
Human Presence,10879,1,Luangwa,15.635947,10.962795,,,,,,12
Human Presence,10880,1,Luangwa,15.635949,10.962222,,,,,,12
Human Presence,10881,1,Luangwa,15.63584,10.947825,,,,,,12
Human Presence,10882,1,Luangwa,15.635832,10.94689,,,,,,12
Human Presence,10883,1,Luangwa,15.635831,10.944258,,,,,,12
Human Presence,10884,1,Luangwa,15.635851,10.943323,,,,,,12
Human Presence,10885,1,Luangwa,15.635887,10.94005,,,,,,12
Human Presence,10886,1,Luangwa,15.635898,10.938421,,,,,,12
Human Presence,10887,1,Luangwa,15.635892,10.937865,,,,,,12
Human Presence,10888,1,Luangwa,15.635876,10.937221,,,,,,12
Human Presence,10889,1,Luangwa,15.635839,10.9357,,,,,,12
Human Presence,10890,1,Luangwa,15.635819,10.934718,,,,,,12
Human Presence,10891,1,Luangwa,15.635817,10.933439,,,,,,12
Human Presence,10892,1,Luangwa,15.635825,10.92538,,,,,,12
Human Presence,10893,1,Luangwa,15.635852,10.921138,,,,,,12
Human Presence,10894,1,Luangwa,15.635832,10.919896,,,,,,12
Human Presence,10895,1,Luangwa,15.635792,10.905198,,,,,,12
Human Presence,10896,1,Luangwa,15.635799,10.904254,,,,,,12
Human Presence,10897,1,Luangwa,15.63582,10.903256,,,,,,12
Human Presence,10898,1,Luangwa,15.635842,10.89915,,,,,,12
Human Presence,10899,1,Luangwa,15.635821,10.897944,,,,,,12
Human Presence,10900,1,Luangwa,15.635798,10.897032,,,,,,12
Human Presence,10901,1,Luangwa,15.635766,10.895613,,,,,,12
Human Presence,10902,1,Luangwa,15.635751,10.89476,,,,,,12
Human Presence,10903,1,Luangwa,15.635751,10.893415,,,,,,12
Human Presence,10904,1,Luangwa,15.635759,10.892947,,,,,,12
Human Presence,10905,1,Luangwa,15.635775,10.892519,,,,,,12
Human Presence,10906,1,Luangwa,15.635798,10.891413,,,,,,12
Human Presence,10907,1,Luangwa,15.635807,10.890873,,,,,,12
Human Presence,10908,1,Luangwa,15.635819,10.889327,,,,,,12
Human Presence,10909,1,Luangwa,15.635826,10.888743,,,,,,12
Human Presence,10910,1,Luangwa,15.635839,10.887266,,,,,,12
Human Presence,10911,1,Luangwa,15.635841,10.885554,,,,,,12
Human Presence,10912,1,Luangwa,15.635821,10.883463,,,,,,12
Human Presence,10913,1,Luangwa,15.63577,10.881573,,,,,,12
Human Presence,10914,1,Luangwa,15.635746,10.880912,,,,,,12
Human Presence,10915,1,Luangwa,15.635713,10.879709,,,,,,12
Human Presence,10916,1,Luangwa,15.635706,10.87924,,,,,,12
Human Presence,10917,1,Luangwa,15.635721,10.878339,,,,,,12
Human Presence,10918,1,Luangwa,15.635746,10.877424,,,,,,12
Human Presence,10919,1,Luangwa,15.635759,10.876111,,,,,,12
Human Presence,10920,1,Luangwa,15.63574,10.875039,,,,,,12
Human Presence,10921,1,Luangwa,15.635729,10.874206,,,,,,12
Human Presence,10922,1,Luangwa,15.635719,10.873327,,,,,,12
Human Presence,10923,1,Luangwa,15.63572,10.872161,,,,,,12
Human Presence,10924,1,Luangwa,15.635725,10.87142,,,,,,12
Human Presence,10925,1,Luangwa,15.635735,10.870256,,,,,,12
Human Presence,10926,1,Luangwa,15.63574,10.869267,,,,,,12
Human Presence,10927,1,Luangwa,15.635774,10.866943,,,,,,12
Human Presence,10928,1,Luangwa,15.635786,10.866223,,,,,,12
Human Presence,10929,1,Luangwa,15.635786,10.865091,,,,,,12
Human Presence,10930,1,Luangwa,15.635781,10.864512,,,,,,12
Human Presence,10931,1,Luangwa,15.635763,10.863438,,,,,,12
Human Presence,10932,1,Luangwa,15.635731,10.862,,,,,,12
Human Presence,10933,1,Luangwa,15.635732,10.856399,,,,,,12
Human Presence,10934,1,Luangwa,15.635748,10.855805,,,,,,12
Human Presence,10935,1,Luangwa,15.635786,10.853969,,,,,,12
Human Presence,10936,1,Luangwa,15.635781,10.848719,,,,,,12
Human Presence,10937,1,Luangwa,15.635786,10.847351,,,,,,12
Human Presence,10938,1,Luangwa,15.635786,10.846707,,,,,,12
Human Presence,10939,1,Luangwa,15.635786,10.845528,,,,,,12
Human Presence,10940,1,Luangwa,15.635806,10.843523,,,,,,12
Human Presence,10941,1,Luangwa,15.635816,10.842168,,,,,,12
Human Presence,10942,1,Luangwa,15.635817,10.841153,,,,,,12
Human Presence,10943,1,Luangwa,15.635775,10.832578,,,,,,12
Human Presence,10944,1,Luangwa,15.635786,10.831497,,,,,,12
Human Presence,10945,1,Luangwa,15.635865,10.802022,,,,,,12
Human Presence,10946,1,Luangwa,15.635837,10.785325,,,,,,12
Human Presence,10947,1,Luangwa,15.635838,10.784417,,,,,,12
Human Presence,10948,1,Luangwa,15.635833,10.7832,,,,,,12
Human Presence,10949,1,Luangwa,15.635834,10.782601,,,,,,12
Human Presence,10950,1,Luangwa,15.635858,10.781113,,,,,,12
Human Presence,10951,1,Luangwa,15.63587,10.780607,,,,,,12
Human Presence,10952,1,Luangwa,15.635896,10.778851,,,,,,12
Human Presence,10953,1,Luangwa,15.635902,10.747255,,,,,,12
Human Presence,10954,1,Luangwa,15.635922,10.745688,,,,,,12
Human Presence,10955,1,Luangwa,15.635848,10.744052,,,,,,12
Human Presence,10956,1,Luangwa,15.635771,10.740873,,,,,,12
Human Presence,10957,1,Luangwa,15.635831,10.739254,,,,,,12
Human Presence,10958,1,Luangwa,15.635826,10.737774,,,,,,12
Human Presence,10959,1,Luangwa,15.629862,10.775932,,,,,,12
Human Presence,10960,1,Luangwa,15.629885,10.778934,,,,,,12
Human Presence,10961,1,Luangwa,15.6299,10.780385,,,,,,12
Human Presence,10962,1,Luangwa,15.629887,10.781371,,,,,,12
Human Presence,10963,1,Luangwa,15.629859,10.782207,,,,,,12
Human Presence,10964,1,Luangwa,15.629842,10.783581,,,,,,12
Human Presence,10965,1,Luangwa,15.629849,10.784325,,,,,,12
Human Presence,10966,1,Luangwa,15.62986,10.785805,,,,,,12
Human Presence,10967,1,Luangwa,15.629856,10.786854,,,,,,12
Human Presence,10968,1,Luangwa,15.629892,10.789201,,,,,,12
Human Presence,10969,1,Luangwa,15.629888,10.792399,,,,,,12
Human Presence,10970,1,Luangwa,15.629878,10.799683,,,,,,12
Human Presence,10971,1,Luangwa,15.629878,10.800084,,,,,,12
Human Presence,10972,1,Luangwa,15.629824,10.80173,,,,,,12
Human Presence,10973,1,Luangwa,15.629786,10.80245,,,,,,12
Human Presence,10974,1,Luangwa,15.629754,10.804349,,,,,,12
Human Presence,10975,1,Luangwa,15.629763,10.805137,,,,,,12
Human Presence,10976,1,Luangwa,15.629789,10.83026,,,,,,12
Human Presence,10977,1,Luangwa,15.629768,10.831268,,,,,,12
Human Presence,10978,1,Luangwa,15.629775,10.832709,,,,,,12
Human Presence,10979,1,Luangwa,15.629772,10.834398,,,,,,12
Human Presence,10980,1,Luangwa,15.629766,10.834812,,,,,,12
Human Presence,10981,1,Luangwa,15.629751,10.83586,,,,,,12
Human Presence,10982,1,Luangwa,15.629775,10.837572,,,,,,12
Human Presence,10983,1,Luangwa,15.629813,10.839588,,,,,,12
Human Presence,10984,1,Luangwa,15.629823,10.841003,,,,,,12
Human Presence,10985,1,Luangwa,15.62983,10.842773,,,,,,12
Human Presence,10986,1,Luangwa,15.629874,10.853692,,,,,,12
Human Presence,10987,1,Luangwa,15.629873,10.855703,,,,,,12
Human Presence,10988,1,Luangwa,15.629864,10.856961,,,,,,12
Human Presence,10989,1,Luangwa,15.629856,10.857517,,,,,,12
Human Presence,10990,1,Luangwa,15.629832,10.858711,,,,,,12
Human Presence,10991,1,Luangwa,15.629819,10.859297,,,,,,12
Human Presence,10992,1,Luangwa,15.629797,10.86033,,,,,,12
Human Presence,10993,1,Luangwa,15.629794,10.861257,,,,,,12
Human Presence,10994,1,Luangwa,15.629829,10.864668,,,,,,12
Human Presence,10995,1,Luangwa,15.629837,10.864979,,,,,,12
Human Presence,10996,1,Luangwa,15.629866,10.865987,,,,,,12
Human Presence,10997,1,Luangwa,15.629882,10.866705,,,,,,12
Human Presence,10998,1,Luangwa,15.629909,10.867883,,,,,,12
Human Presence,10999,1,Luangwa,15.629922,10.868434,,,,,,12
Human Presence,11000,1,Luangwa,15.629939,10.869592,,,,,,12
Human Presence,11001,1,Luangwa,15.629942,10.870576,,,,,,12
Human Presence,11002,1,Luangwa,15.629928,10.871724,,,,,,12
Human Presence,11003,1,Luangwa,15.629896,10.87299,,,,,,12
Human Presence,11004,1,Luangwa,15.629884,10.873837,,,,,,12
Human Presence,11005,1,Luangwa,15.629866,10.875733,,,,,,12
Human Presence,11006,1,Luangwa,15.629871,10.876933,,,,,,12
Human Presence,11007,1,Luangwa,15.629881,10.878127,,,,,,12
Human Presence,11008,1,Luangwa,15.629865,10.878838,,,,,,12
Human Presence,11009,1,Luangwa,15.629843,10.879524,,,,,,12
Human Presence,11010,1,Luangwa,15.629801,10.880401,,,,,,12
Human Presence,11011,1,Luangwa,15.629771,10.881796,,,,,,12
Human Presence,11012,1,Luangwa,15.629775,10.882752,,,,,,12
Human Presence,11013,1,Luangwa,15.629807,10.883789,,,,,,12
Human Presence,11014,1,Luangwa,15.629828,10.884313,,,,,,12
Human Presence,11015,1,Luangwa,15.629875,10.886033,,,,,,12
Human Presence,11016,1,Luangwa,15.629904,10.887812,,,,,,12
Human Presence,11017,1,Luangwa,15.629919,10.888607,,,,,,12
Human Presence,11018,1,Luangwa,15.629924,10.889172,,,,,,12
Human Presence,11019,1,Luangwa,15.629902,10.89058,,,,,,12
Human Presence,11020,1,Luangwa,15.629884,10.891111,,,,,,12
Human Presence,11021,1,Luangwa,15.629824,10.892804,,,,,,12
Human Presence,11022,1,Luangwa,15.629804,10.893451,,,,,,12
Human Presence,11023,1,Luangwa,15.629776,10.895355,,,,,,12
Human Presence,11024,1,Luangwa,15.62978,10.89589,,,,,,12
Human Presence,11025,1,Luangwa,15.629796,10.897032,,,,,,12
Human Presence,11026,1,Luangwa,15.629816,10.897789,,,,,,12
Human Presence,11027,1,Luangwa,15.629841,10.898731,,,,,,12
Human Presence,11028,1,Luangwa,15.629852,10.899502,,,,,,12
Human Presence,11029,1,Luangwa,15.629861,10.901299,,,,,,12
Human Presence,11030,1,Luangwa,15.629867,10.901847,,,,,,12
Human Presence,11031,1,Luangwa,15.629886,10.90404,,,,,,12
Human Presence,11032,1,Luangwa,15.629904,10.906228,,,,,,12
Human Presence,11033,1,Luangwa,15.629868,10.913004,,,,,,12
Human Presence,11034,1,Luangwa,15.629864,10.913774,,,,,,12
Human Presence,11035,1,Luangwa,15.629887,10.914945,,,,,,12
Human Presence,11036,1,Luangwa,15.629902,10.915556,,,,,,12
Human Presence,11037,1,Luangwa,15.629912,10.916785,,,,,,12
Human Presence,11038,1,Luangwa,15.62991,10.917092,,,,,,12
Human Presence,11039,1,Luangwa,15.629894,10.917998,,,,,,12
Human Presence,11040,1,Luangwa,15.629887,10.918606,,,,,,12
Human Presence,11041,1,Luangwa,15.629885,10.919807,,,,,,12
Human Presence,11042,1,Luangwa,15.629879,10.920635,,,,,,12
Human Presence,11043,1,Luangwa,15.629882,10.921928,,,,,,12
Human Presence,11044,1,Luangwa,15.629905,10.923043,,,,,,12
Human Presence,11045,1,Luangwa,15.629924,10.923765,,,,,,12
Human Presence,11046,1,Luangwa,15.629946,10.926286,,,,,,12
Human Presence,11047,1,Luangwa,15.629915,10.927666,,,,,,12
Human Presence,11048,1,Luangwa,15.629887,10.929433,,,,,,12
Human Presence,11049,1,Luangwa,15.629895,10.932912,,,,,,12
Human Presence,11050,1,Luangwa,15.629896,10.934155,,,,,,12
Human Presence,11051,1,Luangwa,15.629876,10.936812,,,,,,12
Human Presence,11052,1,Luangwa,15.629848,10.938699,,,,,,12
Human Presence,11053,1,Luangwa,15.629829,10.941097,,,,,,12
Human Presence,11054,1,Luangwa,15.629852,10.943579,,,,,,12
Human Presence,11055,1,Luangwa,15.629853,10.944549,,,,,,12
Human Presence,11056,1,Luangwa,15.629839,10.945807,,,,,,12
Human Presence,11057,1,Luangwa,15.629887,10.954558,,,,,,12
Human Presence,11058,1,Luangwa,15.629882,10.955169,,,,,,12
Human Presence,11059,1,Luangwa,15.629876,10.955702,,,,,,12
Human Presence,11060,1,Luangwa,15.629878,10.957367,,,,,,12
Human Presence,11061,1,Luangwa,15.629884,10.95797,,,,,,12
Human Presence,11062,1,Luangwa,15.629883,10.96056,,,,,,12
Human Presence,11063,1,Luangwa,15.629875,10.961062,,,,,,12
Human Presence,11064,1,Luangwa,15.629866,10.961992,,,,,,12
Human Presence,11065,1,Luangwa,15.629876,10.968251,,,,,,12
Human Presence,11066,1,Luangwa,15.629887,10.969679,,,,,,12
Human Presence,11067,1,Luangwa,15.629901,10.971626,,,,,,12
Human Presence,11068,1,Luangwa,15.629909,10.972352,,,,,,12
Human Presence,11069,1,Luangwa,15.629915,10.973533,,,,,,12
Human Presence,11070,1,Luangwa,15.629894,11.003897,,,,,,12
Human Presence,11071,1,Luangwa,15.629871,11.006086,,,,,,12
Human Presence,11072,1,Luangwa,15.629848,11.007449,,,,,,12
Human Presence,11073,1,Luangwa,15.62985,11.008106,,,,,,12
Human Presence,11074,1,Luangwa,15.629864,11.011003,,,,,,12
Human Presence,11075,1,Luangwa,15.629866,11.011231,,,,,,12
Human Presence,11076,1,Luangwa,15.623872,11.006129,,,,,,12
Human Presence,11077,1,Luangwa,15.623876,11.0055,,,,,,12
Human Presence,11078,1,Luangwa,15.623882,11.003993,,,,,,12
Human Presence,11079,1,Luangwa,15.623876,11.003063,,,,,,12
Human Presence,11080,1,Luangwa,15.623849,10.967199,,,,,,12
Human Presence,11081,1,Luangwa,15.623842,10.966272,,,,,,12
Human Presence,11082,1,Luangwa,15.623844,10.965416,,,,,,12
Human Presence,11083,1,Luangwa,15.623848,10.964718,,,,,,12
Human Presence,11084,1,Luangwa,15.623846,10.964171,,,,,,12
Human Presence,11085,1,Luangwa,15.623824,10.962872,,,,,,12
Human Presence,11086,1,Luangwa,15.623813,10.962119,,,,,,12
Human Presence,11087,1,Luangwa,15.623807,10.961401,,,,,,12
Human Presence,11088,1,Luangwa,15.623813,10.960935,,,,,,12
Human Presence,11089,1,Luangwa,15.623788,10.955017,,,,,,12
Human Presence,11090,1,Luangwa,15.623819,10.953169,,,,,,12
Human Presence,11091,1,Luangwa,15.623766,10.950884,,,,,,12
Human Presence,11092,1,Luangwa,15.623762,10.95059,,,,,,12
Human Presence,11093,1,Luangwa,15.623757,10.950051,,,,,,12
Human Presence,11094,1,Luangwa,15.623761,10.949561,,,,,,12
Human Presence,11095,1,Luangwa,15.62381,10.948423,,,,,,12
Human Presence,11096,1,Luangwa,15.623856,10.947237,,,,,,12
Human Presence,11097,1,Luangwa,15.623854,10.946114,,,,,,12
Human Presence,11098,1,Luangwa,15.623844,10.945568,,,,,,12
Human Presence,11099,1,Luangwa,15.623833,10.942942,,,,,,12
Human Presence,11100,1,Luangwa,15.623841,10.941947,,,,,,12
Human Presence,11101,1,Luangwa,15.62382,10.940249,,,,,,12
Human Presence,11102,1,Luangwa,15.623815,10.939744,,,,,,12
Human Presence,11103,1,Luangwa,15.623814,10.938302,,,,,,12
Human Presence,11104,1,Luangwa,15.623817,10.937702,,,,,,12
Human Presence,11105,1,Luangwa,15.623822,10.9371,,,,,,12
Human Presence,11106,1,Luangwa,15.623827,10.936258,,,,,,12
Human Presence,11107,1,Luangwa,15.623835,10.935539,,,,,,12
Human Presence,11108,1,Luangwa,15.623852,10.933666,,,,,,12
Human Presence,11109,1,Luangwa,15.623815,10.93062,,,,,,12
Human Presence,11110,1,Luangwa,15.623829,10.929953,,,,,,12
Human Presence,11111,1,Luangwa,15.623841,10.929123,,,,,,12
Human Presence,11112,1,Luangwa,15.623845,10.928271,,,,,,12
Human Presence,11113,1,Luangwa,15.623843,10.927323,,,,,,12
Human Presence,11114,1,Luangwa,15.623845,10.926449,,,,,,12
Human Presence,11115,1,Luangwa,15.623851,10.925402,,,,,,12
Human Presence,11116,1,Luangwa,15.62384,10.924244,,,,,,12
Human Presence,11117,1,Luangwa,15.623811,10.923124,,,,,,12
Human Presence,11118,1,Luangwa,15.623803,10.922436,,,,,,12
Human Presence,11119,1,Luangwa,15.623819,10.921456,,,,,,12
Human Presence,11120,1,Luangwa,15.623872,10.92014,,,,,,12
Human Presence,11121,1,Luangwa,15.623894,10.919112,,,,,,12
Human Presence,11122,1,Luangwa,15.623891,10.918461,,,,,,12
Human Presence,11123,1,Luangwa,15.62384,10.917444,,,,,,12
Human Presence,11124,1,Luangwa,15.623802,10.916825,,,,,,12
Human Presence,11125,1,Luangwa,15.623757,10.916031,,,,,,12
Human Presence,11126,1,Luangwa,15.623738,10.915317,,,,,,12
Human Presence,11127,1,Luangwa,15.623752,10.914492,,,,,,12
Human Presence,11128,1,Luangwa,15.623783,10.913862,,,,,,12
Human Presence,11129,1,Luangwa,15.623833,10.912531,,,,,,12
